Order_ID,Order_Date,Product_Name,Category,Region,Quantity,Unit_Price,Discount,Inventory_Available,Marketing_Spend,Revenue,Month,Quarter,Year
316,2024-06-10,Bed,Furniture,South,7,20720,19,201,2701,145040,6,2,2024
317,2024-02-03,Coffee Table,Furniture,West,10,47561,4,244,3599,475610,2,1,2024
318,2024-12-12,Wardrobe,Furniture,North,17,35535,13,296,2412,604095,12,4,2024
319,2025-06-06,Study Table,Furniture,East,7,20473,8,127,5664,143311,6,2,2025
320,2024-04-05,Sofa,Furniture,East,16,40754,16,237,5109,652064,4,2,2024
321,2022-01-17,Coffee Table,Furniture,West,18,46656,1,99,1891,839808,1,1,2022
322,2022-03-26,Study Table,Furniture,North,17,46432,9,270,1251,789344,3,1,2022
323,2023-09-29,Study Table,Furniture,North,9,29269,3,96,7555,263421,9,3,2023
324,2024-04-06,Coffee Table,Furniture,North,9,48188,20,184,3810,433692,4,2,2024
325,2022-09-23,Study Table,Furniture,North,10,7236,8,419,4580,72360,9,3,2022
326,2024-10-07,Bed,Furniture,North,2,27763,16,376,6320,55526,10,4,2024
327,2025-04-16,Sofa,Furniture,North,7,6554,15,436,2425,45878,4,2,2025
328,2023-11-08,Bed,Furniture,South,11,9611,15,452,3777,105721,11,4,2023
329,2022-04-18,Bookshelf,Furniture,North,17,45383,7,341,1227,771511,4,2,2022
330,2024-07-15,Study Table,Furniture,South,20,25806,4,58,6276,516120,7,3,2024
331,2022-07-01,Office Chair,Furniture,East,11,20531,4,333,3164,225841,7,3,2022
332,2024-01-03,Study Table,Furniture,East,1,44580,7,352,3990,44580,1,1,2024
333,2023-08-08,Dining Table,Furniture,South,4,16814,8,146,2073,67256,8,3,2023
334,2024-10-31,Bookshelf,Furniture,South,6,40782,17,356,4982,244692,10,4,2024
335,2024-04-21,Wardrobe,Furniture,West,16,22513,9,403,1565,360208,4,2,2024
336,2023-10-15,Dining Table,Furniture,West,16,25196,3,73,9978,403136,10,4,2023
337,2025-03-15,Study Table,Furniture,South,3,11534,1,136,7352,34602,3,1,2025
338,2023-10-21,Study Table,Furniture,East,12,33218,7,264,8573,398616,10,4,2023
339,2023-10-19,Wardrobe,Furniture,East,4,25846,11,453,3644,103384,10,4,2023
340,2023-01-12,Sofa,Furniture,East,2,43751,13,298,2178,87502,1,1,2023
341,2025-01-26,Coffee Table,Furniture,East,11,46283,11,461,4213,509113,1,1,2025
342,2025-06-06,Bed,Furniture,West,5,39815,14,54,3637,199075,6,2,2025
343,2024-05-07,Coffee Table,Furniture,North,8,45441,2,111,7092,363528,5,2,2024
344,2024-08-13,Coffee Table,Furniture,North,2,12393,13,53,7522,24786,8,3,2024
345,2024-12-22,Coffee Table,Furniture,West,2,14493,6,248,4227,28986,12,4,2024
346,2023-07-28,Bed,Furniture,South,18,14657,1,211,3183,263826,7,3,2023
347,2025-08-30,Dining Table,Furniture,West,16,49153,3,328,8097,786448,8,3,2025
348,2023-12-06,Office Chair,Furniture,West,15,47272,11,183,6987,709080,12,4,2023
349,2025-08-24,Sofa,Furniture,East,1,47222,8,465,3798,47222,8,3,2025
350,2023-11-24,Bed,Furniture,West,15,5194,12,409,4988,77910,11,4,2023
351,2024-03-20,Study Table,Furniture,East,1,21159,2,157,7449,21159,3,1,2024
352,2022-10-29,Bed,Furniture,East,18,14277,14,116,8083,256986,10,4,2022
353,2022-02-21,Wardrobe,Furniture,East,8,3839,5,416,2281,30712,2,1,2022
354,2024-04-02,Coffee Table,Furniture,North,18,38470,0,348,4591,692460,4,2,2024
355,2025-07-15,Bookshelf,Furniture,East,9,40954,15,236,9382,368586,7,3,2025
356,2023-09-25,Wardrobe,Furniture,East,8,12501,15,163,7817,100008,9,3,2023
357,2025-02-07,Office Chair,Furniture,South,14,11225,19,98,9781,157150,2,1,2025
358,2023-09-07,Sofa,Furniture,East,4,10449,19,395,9253,41796,9,3,2023
359,2023-05-09,Sofa,Furniture,North,3,28731,15,160,3142,86193,5,2,2023
360,2023-05-26,Office Chair,Furniture,West,9,7068,9,110,5375,63612,5,2,2023
361,2022-12-07,Bed,Furniture,South,19,21900,7,251,8039,416100,12,4,2022
362,2023-08-30,Bookshelf,Furniture,North,12,6235,13,465,1703,74820,8,3,2023
363,2024-10-23,Bed,Furniture,West,3,8765,19,242,3026,26295,10,4,2024
364,2024-06-24,Wardrobe,Furniture,South,17,35321,19,61,8603,600457,6,2,2024
365,2022-02-12,Study Table,Furniture,South,7,41743,19,61,9267,292201,2,1,2022
366,2024-05-29,Sofa,Furniture,North,12,34376,14,199,3480,412512,5,2,2024
367,2024-08-11,Coffee Table,Furniture,West,20,19207,10,314,9361,384140,8,3,2024
368,2022-10-31,Dining Table,Furniture,South,15,15782,19,426,7553,236730,10,4,2022
369,2023-10-30,Bookshelf,Furniture,South,20,48961,0,363,4926,979220,10,4,2023
370,2023-04-06,Bookshelf,Furniture,West,13,7370,4,370,9449,95810,4,2,2023
371,2024-03-12,Office Chair,Furniture,South,14,28054,16,477,3893,392756,3,1,2024
372,2023-03-06,Dining Table,Furniture,East,3,45044,0,246,5013,135132,3,1,2023
373,2023-09-01,Coffee Table,Furniture,West,17,28397,4,308,3908,482749,9,3,2023
374,2024-12-31,Wardrobe,Furniture,East,18,42166,17,109,6683,758988,12,4,2024
375,2024-02-01,Dining Table,Furniture,North,6,11732,0,112,5816,70392,2,1,2024
376,2025-10-12,Bed,Furniture,North,15,14829,14,247,7416,222435,10,4,2025
377,2023-02-07,Office Chair,Furniture,West,18,44418,5,452,4320,799524,2,1,2023
378,2023-01-30,Bookshelf,Furniture,South,15,27009,11,183,1641,405135,1,1,2023
379,2023-10-31,Sofa,Furniture,West,12,5087,16,499,8262,61044,10,4,2023
380,2024-05-01,Wardrobe,Furniture,West,14,18024,17,153,8349,252336,5,2,2024
381,2022-01-23,Wardrobe,Furniture,North,7,12311,0,157,8857,86177,1,1,2022
382,2024-08-16,Study Table,Furniture,North,5,44170,17,458,9364,220850,8,3,2024
383,2024-04-20,Dining Table,Furniture,North,7,4954,11,84,2397,34678,4,2,2024
384,2024-07-08,Study Table,Furniture,West,10,26123,3,253,9923,261230,7,3,2024
385,2024-07-11,Bookshelf,Furniture,West,1,36502,1,314,3579,36502,7,3,2024
386,2022-02-07,Office Chair,Furniture,East,10,16823,19,124,6976,168230,2,1,2022
387,2023-08-14,Coffee Table,Furniture,South,15,31589,19,73,2484,473835,8,3,2023
388,2023-07-31,Sofa,Furniture,East,9,43218,19,65,7181,388962,7,3,2023
389,2022-07-07,Wardrobe,Furniture,East,12,28815,20,227,5502,345780,7,3,2022
390,2024-06-04,Office Chair,Furniture,South,18,27251,15,455,4613,490518,6,2,2024
391,2024-07-16,Bed,Furniture,North,15,13230,8,317,9976,198450,7,3,2024
392,2025-06-12,Bookshelf,Furniture,South,9,28657,12,163,9640,257913,6,2,2025
393,2025-08-19,Office Chair,Furniture,West,19,11632,13,355,7418,221008,8,3,2025
394,2025-10-30,Sofa,Furniture,West,14,23004,6,412,1005,322056,10,4,2025
395,2022-11-29,Study Table,Furniture,East,8,6348,17,486,4502,50784,11,4,2022
396,2025-01-24,Dining Table,Furniture,East,9,16178,15,481,9679,145602,1,1,2025
397,2025-03-13,Office Chair,Furniture,North,16,2590,12,217,1459,41440,3,1,2025
398,2025-12-13,Bed,Furniture,East,18,27239,18,72,9260,490302,12,4,2025
399,2025-08-15,Dining Table,Furniture,West,20,24607,14,241,6493,492140,8,3,2025
400,2023-04-28,Wardrobe,Furniture,North,14,40533,6,51,5330,567462,4,2,2023
401,2024-06-29,Bookshelf,Furniture,West,18,46785,14,331,2900,842130,6,2,2024
402,2025-09-01,Wardrobe,Furniture,West,8,44493,10,452,5735,355944,9,3,2025
403,2022-10-21,Coffee Table,Furniture,West,7,32820,10,446,8042,229740,10,4,2022
404,2023-11-28,Wardrobe,Furniture,South,8,49609,19,140,7042,396872,11,4,2023
405,2023-11-04,Office Chair,Furniture,East,18,17121,6,304,9435,308178,11,4,2023
406,2023-09-03,Wardrobe,Furniture,East,17,13664,2,302,6621,232288,9,3,2023
407,2025-02-13,Office Chair,Furniture,East,12,43597,10,132,1687,523164,2,1,2025
408,2024-11-22,Dining Table,Furniture,South,15,10153,11,169,9901,152295,11,4,2024
409,2022-07-17,Wardrobe,Furniture,South,20,26655,15,306,7631,533100,7,3,2022
410,2024-07-02,Bookshelf,Furniture,East,16,21137,14,71,8807,338192,7,3,2024
411,2025-07-07,Dining Table,Furniture,North,10,2518,2,91,8177,25180,7,3,2025
412,2022-05-02,Sofa,Furniture,South,5,14142,16,229,6758,70710,5,2,2022
413,2024-02-17,Study Table,Furniture,West,7,22955,12,310,1472,160685,2,1,2024
414,2023-11-15,Dining Table,Furniture,East,8,35744,6,130,8157,285952,11,4,2023
415,2022-11-29,Bookshelf,Furniture,East,17,23486,9,77,1893,399262,11,4,2022
416,2024-12-07,Study Table,Furniture,East,9,41454,12,423,1481,373086,12,4,2024
417,2025-04-08,Wardrobe,Furniture,South,8,37377,19,313,6515,299016,4,2,2025
418,2023-12-23,Sofa,Furniture,South,7,15597,0,328,8445,109179,12,4,2023
419,2022-03-22,Dining Table,Furniture,North,18,46515,1,201,4658,837270,3,1,2022
420,2025-05-04,Study Table,Furniture,North,14,38817,9,396,5620,543438,5,2,2025
421,2024-09-28,Study Table,Furniture,South,4,46397,8,357,1920,185588,9,3,2024
422,2023-05-24,Dining Table,Furniture,North,14,32638,3,438,7636,456932,5,2,2023
423,2025-08-04,Dining Table,Furniture,East,17,27607,8,98,6528,469319,8,3,2025
424,2025-04-10,Study Table,Furniture,West,4,20556,20,434,9540,82224,4,2,2025
425,2023-04-08,Wardrobe,Furniture,East,8,17771,16,56,1827,142168,4,2,2023
426,2022-06-20,Coffee Table,Furniture,West,4,41038,9,409,9164,164152,6,2,2022
427,2022-09-08,Office Chair,Furniture,North,1,12490,10,313,4621,12490,9,3,2022
428,2022-06-06,Office Chair,Furniture,North,6,27280,16,182,3933,163680,6,2,2022
429,2023-12-26,Bed,Furniture,East,20,20782,4,202,5520,415640,12,4,2023
430,2024-04-05,Bed,Furniture,West,15,37420,9,411,3084,561300,4,2,2024
431,2022-07-11,Coffee Table,Furniture,East,11,25043,14,408,6048,275473,7,3,2022
432,2022-08-01,Wardrobe,Furniture,West,17,44651,6,322,2168,759067,8,3,2022
433,2024-08-07,Office Chair,Furniture,South,14,42488,18,277,6052,594832,8,3,2024
434,2024-04-15,Study Table,Furniture,West,1,3411,1,182,3459,3411,4,2,2024
435,2025-02-03,Coffee Table,Furniture,East,8,29704,13,412,5119,237632,2,1,2025
436,2024-06-07,Bed,Furniture,South,8,15479,12,179,9598,123832,6,2,2024
437,2023-10-25,Sofa,Furniture,West,9,17927,2,91,3540,161343,10,4,2023
438,2025-06-08,Bed,Furniture,North,20,14018,14,99,2997,280360,6,2,2025
439,2023-03-20,Study Table,Furniture,North,13,11493,0,209,1162,149409,3,1,2023
440,2025-01-09,Dining Table,Furniture,South,8,5458,14,485,6828,43664,1,1,2025
441,2022-11-27,Coffee Table,Furniture,East,6,49530,20,176,3473,297180,11,4,2022
442,2025-05-04,Bed,Furniture,West,7,28388,16,119,3354,198716,5,2,2025
443,2022-09-27,Coffee Table,Furniture,East,15,20689,5,405,3960,310335,9,3,2022
444,2023-10-11,Dining Table,Furniture,East,5,38889,10,307,1631,194445,10,4,2023
445,2025-09-07,Bookshelf,Furniture,West,15,39597,19,406,6255,593955,9,3,2025
446,2022-07-30,Coffee Table,Furniture,West,13,33997,0,426,6956,441961,7,3,2022
447,2024-07-19,Wardrobe,Furniture,West,14,5602,6,396,9385,78428,7,3,2024
448,2023-08-05,Dining Table,Furniture,East,6,15139,2,484,1129,90834,8,3,2023
449,2023-02-27,Sofa,Furniture,South,11,41813,15,333,2875,459943,2,1,2023
450,2025-09-27,Study Table,Furniture,North,17,47031,8,382,3031,799527,9,3,2025
451,2023-09-29,Coffee Table,Furniture,North,4,35886,0,181,6676,143544,9,3,2023
452,2025-08-25,Dining Table,Furniture,West,10,26474,16,279,4018,264740,8,3,2025
453,2023-12-28,Dining Table,Furniture,West,15,30797,11,147,3212,461955,12,4,2023
454,2024-11-19,Sofa,Furniture,West,3,13586,1,310,2606,40758,11,4,2024
455,2025-06-25,Sofa,Furniture,East,4,3886,7,159,8687,15544,6,2,2025
456,2025-03-29,Wardrobe,Furniture,East,1,31320,18,447,9482,31320,3,1,2025
457,2025-04-10,Study Table,Furniture,North,4,29358,4,205,8516,117432,4,2,2025
458,2022-08-25,Bookshelf,Furniture,West,1,30804,9,352,4352,30804,8,3,2022
459,2022-03-12,Dining Table,Furniture,East,12,34718,19,75,2642,416616,3,1,2022
460,2024-02-16,Bookshelf,Furniture,East,10,15318,1,302,5037,153180,2,1,2024
461,2022-02-01,Study Table,Furniture,North,5,47459,15,100,6438,237295,2,1,2022
462,2023-07-13,Bookshelf,Furniture,North,17,32657,2,87,6980,555169,7,3,2023
463,2025-05-17,Office Chair,Furniture,West,6,27183,15,334,3280,163098,5,2,2025
464,2022-02-16,Bed,Furniture,East,17,2506,15,463,4693,42602,2,1,2022
465,2022-01-09,Study Table,Furniture,East,19,5234,9,333,4072,99446,1,1,2022
466,2023-12-14,Bed,Furniture,East,13,29846,2,88,9808,387998,12,4,2023
467,2025-07-20,Dining Table,Furniture,West,18,26162,6,243,3093,470916,7,3,2025
468,2025-07-29,Coffee Table,Furniture,South,5,41884,2,355,2113,209420,7,3,2025
469,2022-07-02,Bed,Furniture,North,4,25715,20,422,9103,102860,7,3,2022
470,2024-04-13,Office Chair,Furniture,West,1,38063,2,357,7194,38063,4,2,2024
471,2022-01-25,Bed,Furniture,South,11,26223,4,257,4783,288453,1,1,2022
472,2022-01-29,Sofa,Furniture,East,8,36804,15,381,4634,294432,1,1,2022
473,2024-01-05,Coffee Table,Furniture,West,19,35190,12,384,6337,668610,1,1,2024
474,2025-01-12,Bed,Furniture,North,12,9743,10,50,3952,116916,1,1,2025
475,2024-09-20,Dining Table,Furniture,South,10,37043,0,183,8118,370430,9,3,2024
476,2022-06-15,Dining Table,Furniture,East,7,31561,1,356,2500,220927,6,2,2022
477,2023-12-20,Study Table,Furniture,North,16,3396,9,373,6307,54336,12,4,2023
478,2022-02-14,Bookshelf,Furniture,East,4,8245,20,407,1913,32980,2,1,2022
479,2024-08-08,Study Table,Furniture,North,19,9086,4,493,1189,172634,8,3,2024
480,2023-04-18,Wardrobe,Furniture,East,2,41150,9,213,6522,82300,4,2,2023
481,2023-02-20,Study Table,Furniture,East,5,14658,1,132,8168,73290,2,1,2023
482,2025-05-30,Bookshelf,Furniture,South,2,3406,19,411,2065,6812,5,2,2025
483,2022-12-10,Coffee Table,Furniture,West,19,34433,7,176,5000,654227,12,4,2022
484,2025-10-07,Office Chair,Furniture,South,10,20998,13,94,5875,209980,10,4,2025
485,2023-04-10,Coffee Table,Furniture,East,1,24916,8,147,5984,24916,4,2,2023
486,2025-03-01,Office Chair,Furniture,West,11,25110,2,247,8043,276210,3,1,2025
487,2025-03-20,Study Table,Furniture,West,20,3256,20,321,7253,65120,3,1,2025
488,2024-02-23,Bookshelf,Furniture,North,20,46538,2,64,8939,930760,2,1,2024
489,2024-12-16,Study Table,Furniture,North,7,33894,1,392,4876,237258,12,4,2024
490,2023-07-17,Study Table,Furniture,South,2,34853,6,211,4865,69706,7,3,2023
491,2023-08-04,Dining Table,Furniture,South,10,10901,9,100,4838,109010,8,3,2023
492,2022-01-05,Dining Table,Furniture,West,15,45702,11,448,7474,685530,1,1,2022
493,2024-10-22,Study Table,Furniture,East,1,34342,12,476,5062,34342,10,4,2024
494,2025-07-15,Dining Table,Furniture,South,20,46719,19,84,8866,934380,7,3,2025
495,2024-11-09,Study Table,Furniture,North,7,8972,7,356,3906,62804,11,4,2024
496,2022-05-30,Office Chair,Furniture,North,7,38911,7,429,5441,272377,5,2,2022
497,2024-09-09,Dining Table,Furniture,North,4,7932,13,216,7986,31728,9,3,2024
498,2022-04-03,Bed,Furniture,South,16,6529,10,372,7806,104464,4,2,2022
499,2024-01-14,Wardrobe,Furniture,East,8,22802,4,285,3307,182416,1,1,2024
500,2025-09-21,Bed,Furniture,East,16,18249,12,461,5009,291984,9,3,2025
501,2024-12-05,Wardrobe,Furniture,West,18,15416,10,237,1843,277488,12,4,2024
502,2024-07-01,Sofa,Furniture,East,7,47073,17,134,9539,329511,7,3,2024
503,2023-07-29,Office Chair,Furniture,East,7,45989,9,412,8020,321923,7,3,2023
504,2023-09-29,Study Table,Furniture,West,19,17623,9,208,9838,334837,9,3,2023
505,2025-07-03,Dining Table,Furniture,East,20,21752,1,93,9413,435040,7,3,2025
506,2024-03-15,Bed,Furniture,South,11,25329,4,307,5004,278619,3,1,2024
507,2022-04-20,Wardrobe,Furniture,North,14,7468,14,423,7809,104552,4,2,2022
508,2025-12-06,Coffee Table,Furniture,West,13,45833,12,350,6795,595829,12,4,2025
509,2023-08-11,Sofa,Furniture,East,9,42391,3,77,1152,381519,8,3,2023
510,2024-06-30,Office Chair,Furniture,North,1,9696,14,224,6533,9696,6,2,2024
511,2023-02-20,Bookshelf,Furniture,West,18,14301,3,303,4950,257418,2,1,2023
512,2022-11-20,Coffee Table,Furniture,North,9,12877,8,330,9215,115893,11,4,2022
513,2022-04-05,Wardrobe,Furniture,East,14,43575,10,379,8075,610050,4,2,2022
514,2024-06-26,Bookshelf,Furniture,South,1,29381,12,459,6345,29381,6,2,2024
515,2025-08-31,Coffee Table,Furniture,South,17,49123,10,454,4928,835091,8,3,2025
516,2023-10-21,Sofa,Furniture,South,15,10734,1,351,1761,161010,10,4,2023
517,2022-10-23,Coffee Table,Furniture,West,14,47339,14,471,8693,662746,10,4,2022
518,2025-04-08,Wardrobe,Furniture,West,9,21757,17,386,9841,195813,4,2,2025
519,2024-11-14,Wardrobe,Furniture,East,11,12491,14,130,1840,137401,11,4,2024
520,2024-11-19,Office Chair,Furniture,East,15,33373,8,262,9847,500595,11,4,2024
521,2025-11-08,Wardrobe,Furniture,West,19,10489,17,332,1807,199291,11,4,2025
522,2023-03-31,Dining Table,Furniture,South,17,35602,18,275,9135,605234,3,1,2023
523,2024-01-16,Study Table,Furniture,West,19,19460,9,156,7413,369740,1,1,2024
524,2025-05-30,Wardrobe,Furniture,North,10,21615,6,113,8737,216150,5,2,2025
525,2025-01-03,Coffee Table,Furniture,West,10,37290,10,359,4804,372900,1,1,2025
526,2023-05-01,Coffee Table,Furniture,South,20,47196,16,106,3618,943920,5,2,2023
527,2022-08-03,Coffee Table,Furniture,North,16,19225,1,103,3353,307600,8,3,2022
528,2025-08-03,Coffee Table,Furniture,North,15,30161,1,367,3562,452415,8,3,2025
529,2022-05-08,Bed,Furniture,South,3,4410,15,497,9311,13230,5,2,2022
530,2025-09-22,Sofa,Furniture,West,9,26529,2,419,5106,238761,9,3,2025
531,2022-01-05,Office Chair,Furniture,West,14,18094,20,481,6411,253316,1,1,2022
532,2023-04-23,Coffee Table,Furniture,West,9,15789,12,156,9244,142101,4,2,2023
533,2023-02-06,Coffee Table,Furniture,South,2,24667,1,245,5274,49334,2,1,2023
534,2024-07-31,Study Table,Furniture,West,16,37797,15,475,7677,604752,7,3,2024
535,2024-12-14,Coffee Table,Furniture,East,5,28109,17,122,5076,140545,12,4,2024
536,2022-01-20,Wardrobe,Furniture,West,7,7252,3,277,7768,50764,1,1,2022
537,2025-11-27,Sofa,Furniture,South,10,5828,6,409,8299,58280,11,4,2025
538,2025-04-29,Office Chair,Furniture,West,15,43435,20,441,4958,651525,4,2,2025
539,2023-12-31,Wardrobe,Furniture,West,17,17961,20,479,6925,305337,12,4,2023
540,2022-12-28,Bookshelf,Furniture,North,19,48900,16,401,7656,929100,12,4,2022
541,2024-12-21,Sofa,Furniture,East,4,3281,11,89,1197,13124,12,4,2024
542,2023-05-12,Sofa,Furniture,East,1,28057,20,395,7063,28057,5,2,2023
543,2022-03-19,Wardrobe,Furniture,South,14,47777,3,211,7102,668878,3,1,2022
544,2025-05-18,Wardrobe,Furniture,North,13,40647,13,292,7318,528411,5,2,2025
545,2025-01-25,Office Chair,Furniture,South,9,3339,20,254,8902,30051,1,1,2025
546,2023-11-25,Bookshelf,Furniture,East,2,16576,11,417,8686,33152,11,4,2023
547,2024-05-18,Coffee Table,Furniture,South,5,18027,13,440,3207,90135,5,2,2024
548,2023-05-19,Study Table,Furniture,East,6,44910,10,212,2624,269460,5,2,2023
549,2022-05-29,Dining Table,Furniture,East,12,44964,8,351,3709,539568,5,2,2022
550,2022-04-22,Office Chair,Furniture,North,3,47340,14,76,3274,142020,4,2,2022
551,2024-06-29,Wardrobe,Furniture,North,12,23047,14,162,3987,276564,6,2,2024
552,2023-05-03,Coffee Table,Furniture,West,19,30857,4,62,5684,586283,5,2,2023
553,2025-05-01,Dining Table,Furniture,North,19,17295,17,312,5878,328605,5,2,2025
554,2025-11-19,Wardrobe,Furniture,North,5,25557,20,307,1116,127785,11,4,2025
555,2023-07-13,Study Table,Furniture,North,20,28964,13,421,4816,579280,7,3,2023
556,2022-05-09,Bed,Furniture,North,8,9865,0,66,8883,78920,5,2,2022
557,2025-06-24,Bed,Furniture,East,3,13727,14,66,7853,41181,6,2,2025
558,2023-06-19,Bookshelf,Furniture,East,18,14408,0,277,5785,259344,6,2,2023
559,2024-02-29,Bookshelf,Furniture,West,2,9265,13,73,7873,18530,2,1,2024
560,2022-11-21,Wardrobe,Furniture,West,15,7578,0,463,4893,113670,11,4,2022
561,2023-08-30,Office Chair,Furniture,North,5,49875,0,387,3260,249375,8,3,2023
562,2022-01-10,Sofa,Furniture,South,10,47636,16,196,1420,476360,1,1,2022
563,2025-09-27,Study Table,Furniture,South,20,37859,2,233,7999,757180,9,3,2025
564,2023-11-18,Bookshelf,Furniture,East,10,45158,14,488,6650,451580,11,4,2023
565,2022-10-02,Bookshelf,Furniture,West,19,43798,13,260,1019,832162,10,4,2022
566,2023-04-08,Wardrobe,Furniture,West,8,16238,14,151,4529,129904,4,2,2023
567,2024-09-08,Study Table,Furniture,North,5,2113,14,336,9109,10565,9,3,2024
568,2022-09-15,Office Chair,Furniture,East,11,31296,15,471,3638,344256,9,3,2022
569,2025-09-13,Coffee Table,Furniture,West,2,45752,8,327,2341,91504,9,3,2025
570,2025-05-19,Office Chair,Furniture,South,10,16522,3,370,3671,165220,5,2,2025
571,2022-06-22,Office Chair,Furniture,East,6,15058,8,232,6437,90348,6,2,2022
572,2025-03-28,Coffee Table,Furniture,North,14,10904,19,141,4328,152656,3,1,2025
573,2022-08-29,Sofa,Furniture,South,13,14581,8,441,1274,189553,8,3,2022
574,2025-09-18,Wardrobe,Furniture,South,7,35731,12,200,5677,250117,9,3,2025
575,2022-06-27,Study Table,Furniture,West,12,48975,18,258,7322,587700,6,2,2022
576,2024-09-05,Wardrobe,Furniture,South,1,38351,16,172,8215,38351,9,3,2024
577,2022-10-25,Dining Table,Furniture,North,7,4028,20,290,2228,28196,10,4,2022
578,2025-06-03,Bed,Furniture,North,16,11493,11,158,4407,183888,6,2,2025
579,2025-12-09,Coffee Table,Furniture,East,16,18617,5,68,3563,297872,12,4,2025
580,2024-07-30,Bookshelf,Furniture,West,9,25670,4,438,8890,231030,7,3,2024
581,2024-05-07,Study Table,Furniture,East,17,13899,16,84,3532,236283,5,2,2024
582,2025-10-11,Coffee Table,Furniture,South,12,47406,8,381,8882,568872,10,4,2025
583,2025-12-14,Coffee Table,Furniture,South,9,32122,1,59,7401,289098,12,4,2025
584,2022-12-21,Bookshelf,Furniture,West,16,14439,11,195,5733,231024,12,4,2022
585,2023-01-20,Office Chair,Furniture,South,20,3107,2,324,5818,62140,1,1,2023
586,2025-05-21,Sofa,Furniture,South,12,10745,9,225,4196,128940,5,2,2025
587,2024-01-12,Coffee Table,Furniture,South,7,29065,13,448,8324,203455,1,1,2024
588,2023-05-03,Dining Table,Furniture,West,10,3284,10,438,9727,32840,5,2,2023
589,2025-08-08,Bookshelf,Furniture,West,5,4488,13,181,2438,22440,8,3,2025
