Order_ID,Order_Date,Product_Name,Category,Region,Quantity,Unit_Price,Discount,Inventory_Available,Marketing_Spend,Revenue
377,2023-02-07,Office Chair,Furniture,West,18,44418,5,452,4320,799524
378,2023-01-30,Bookshelf,Furniture,South,15,27009,11,183,1641,405135
379,2023-10-31,Sofa,Furniture,West,12,5087,16,499,8262,61044
380,2024-05-01,Wardrobe,Furniture,West,14,18024,17,153,8349,252336
381,2022-01-23,Wardrobe,Furniture,North,7,12311,0,157,8857,86177
382,2024-08-16,Study Table,Furniture,North,5,44170,17,458,9364,220850
383,2024-04-20,Dining Table,Furniture,North,7,4954,11,84,2397,34678
384,2024-07-08,Study Table,Furniture,West,10,26123,3,253,9923,261230
385,2024-07-11,Bookshelf,Furniture,West,1,36502,1,314,3579,36502
386,2022-02-07,Office Chair,Furniture,East,10,16823,19,124,6976,168230
387,2023-08-14,Coffee Table,Furniture,South,15,31589,19,73,2484,473835
388,2023-07-31,Sofa,Furniture,East,9,43218,19,65,7181,388962
389,2022-07-07,Wardrobe,Furniture,East,12,28815,20,227,5502,345780
390,2024-06-04,Office Chair,Furniture,South,18,27251,15,455,4613,490518
391,2024-07-16,Bed,Furniture,North,15,13230,8,317,9976,198450
392,2025-06-12,Bookshelf,Furniture,South,9,28657,12,163,9640,257913
393,2025-08-19,Office Chair,Furniture,West,19,11632,13,355,7418,221008
394,2025-10-30,Sofa,Furniture,West,14,23004,6,412,1005,322056
395,2022-11-29,Study Table,Furniture,East,8,6348,17,486,4502,50784
396,2025-01-24,Dining Table,Furniture,East,9,16178,15,481,9679,145602
397,2025-03-13,Office Chair,Furniture,North,16,2590,12,217,1459,41440
398,2025-12-13,Bed,Furniture,East,18,27239,18,72,9260,490302
399,2025-08-15,Dining Table,Furniture,West,20,24607,14,241,6493,492140
400,2023-04-28,Wardrobe,Furniture,North,14,40533,6,51,5330,567462
401,2024-06-29,Bookshelf,Furniture,West,18,46785,14,331,2900,842130
402,2025-09-01,Wardrobe,Furniture,West,8,44493,10,452,5735,355944
403,2022-10-21,Coffee Table,Furniture,West,7,32820,10,446,8042,229740
404,2023-11-28,Wardrobe,Furniture,South,8,49609,19,140,7042,396872
405,2023-11-04,Office Chair,Furniture,East,18,17121,6,304,9435,308178
406,2023-09-03,Wardrobe,Furniture,East,17,13664,2,302,6621,232288
407,2025-02-13,Office Chair,Furniture,East,12,43597,10,132,1687,523164
408,2024-11-22,Dining Table,Furniture,South,15,10153,11,169,9901,152295
409,2022-07-17,Wardrobe,Furniture,South,20,26655,15,306,7631,533100
410,2024-07-02,Bookshelf,Furniture,East,16,21137,14,71,8807,338192
411,2025-07-07,Dining Table,Furniture,North,10,2518,2,91,8177,25180
412,2022-05-02,Sofa,Furniture,South,5,14142,16,229,6758,70710
413,2024-02-17,Study Table,Furniture,West,7,22955,12,310,1472,160685
414,2023-11-15,Dining Table,Furniture,East,8,35744,6,130,8157,285952
415,2022-11-29,Bookshelf,Furniture,East,17,23486,9,77,1893,399262
416,2024-12-07,Study Table,Furniture,East,9,41454,12,423,1481,373086
417,2025-04-08,Wardrobe,Furniture,South,8,37377,19,313,6515,299016
418,2023-12-23,Sofa,Furniture,South,7,15597,0,328,8445,109179
419,2022-03-22,Dining Table,Furniture,North,18,46515,1,201,4658,837270
420,2025-05-04,Study Table,Furniture,North,14,38817,9,396,5620,543438
421,2024-09-28,Study Table,Furniture,South,4,46397,8,357,1920,185588
422,2023-05-24,Dining Table,Furniture,North,14,32638,3,438,7636,456932
423,2025-08-04,Dining Table,Furniture,East,17,27607,8,98,6528,469319
424,2025-04-10,Study Table,Furniture,West,4,20556,20,434,9540,82224
425,2023-04-08,Wardrobe,Furniture,East,8,17771,16,56,1827,142168
426,2022-06-20,Coffee Table,Furniture,West,4,41038,9,409,9164,164152
427,2022-09-08,Office Chair,Furniture,North,1,12490,10,313,4621,12490
428,2022-06-06,Office Chair,Furniture,North,6,27280,16,182,3933,163680
429,2023-12-26,Bed,Furniture,East,20,20782,4,202,5520,415640
430,2024-04-05,Bed,Furniture,West,15,37420,9,411,3084,561300
431,2022-07-11,Coffee Table,Furniture,East,11,25043,14,408,6048,275473
432,2022-08-01,Wardrobe,Furniture,West,17,44651,6,322,2168,759067
433,2024-08-07,Office Chair,Furniture,South,14,42488,18,277,6052,594832
434,2024-04-15,Study Table,Furniture,West,1,3411,1,182,3459,3411
435,2025-02-03,Coffee Table,Furniture,East,8,29704,13,412,5119,237632
436,2024-06-07,Bed,Furniture,South,8,15479,12,179,9598,123832
437,2023-10-25,Sofa,Furniture,West,9,17927,2,91,3540,161343
438,2025-06-08,Bed,Furniture,North,20,14018,14,99,2997,280360
439,2023-03-20,Study Table,Furniture,North,13,11493,0,209,1162,149409
440,2025-01-09,Dining Table,Furniture,South,8,5458,14,485,6828,43664
441,2022-11-27,Coffee Table,Furniture,East,6,49530,20,176,3473,297180
442,2025-05-04,Bed,Furniture,West,7,28388,16,119,3354,198716
443,2022-09-27,Coffee Table,Furniture,East,15,20689,5,405,3960,310335
444,2023-10-11,Dining Table,Furniture,East,5,38889,10,307,1631,194445
445,2025-09-07,Bookshelf,Furniture,West,15,39597,19,406,6255,593955
446,2022-07-30,Coffee Table,Furniture,West,13,33997,0,426,6956,441961
447,2024-07-19,Wardrobe,Furniture,West,14,5602,6,396,9385,78428
448,2023-08-05,Dining Table,Furniture,East,6,15139,2,484,1129,90834
449,2023-02-27,Sofa,Furniture,South,11,41813,15,333,2875,459943
450,2025-09-27,Study Table,Furniture,North,17,47031,8,382,3031,799527
451,2023-09-29,Coffee Table,Furniture,North,4,35886,0,181,6676,143544
452,2025-08-25,Dining Table,Furniture,West,10,26474,16,279,4018,264740
453,2023-12-28,Dining Table,Furniture,West,15,30797,11,147,3212,461955
454,2024-11-19,Sofa,Furniture,West,3,13586,1,310,2606,40758
455,2025-06-25,Sofa,Furniture,East,4,3886,7,159,8687,15544
456,2025-03-29,Wardrobe,Furniture,East,1,31320,18,447,9482,31320
457,2025-04-10,Study Table,Furniture,North,4,29358,4,205,8516,117432
458,2022-08-25,Bookshelf,Furniture,West,1,30804,9,352,4352,30804
459,2022-03-12,Dining Table,Furniture,East,12,34718,19,75,2642,416616
460,2024-02-16,Bookshelf,Furniture,East,10,15318,1,302,5037,153180
461,2022-02-01,Study Table,Furniture,North,5,47459,15,100,6438,237295
462,2023-07-13,Bookshelf,Furniture,North,17,32657,2,87,6980,555169
463,2025-05-17,Office Chair,Furniture,West,6,27183,15,334,3280,163098
464,2022-02-16,Bed,Furniture,East,17,2506,15,463,4693,42602
465,2022-01-09,Study Table,Furniture,East,19,5234,9,333,4072,99446
466,2023-12-14,Bed,Furniture,East,13,29846,2,88,9808,387998
467,2025-07-20,Dining Table,Furniture,West,18,26162,6,243,3093,470916
468,2025-07-29,Coffee Table,Furniture,South,5,41884,2,355,2113,209420
469,2022-07-02,Bed,Furniture,North,4,25715,20,422,9103,102860
470,2024-04-13,Office Chair,Furniture,West,1,38063,2,357,7194,38063
471,2022-01-25,Bed,Furniture,South,11,26223,4,257,4783,288453
472,2022-01-29,Sofa,Furniture,East,8,36804,15,381,4634,294432
473,2024-01-05,Coffee Table,Furniture,West,19,35190,12,384,6337,668610
474,2025-01-12,Bed,Furniture,North,12,9743,10,50,3952,116916
475,2024-09-20,Dining Table,Furniture,South,10,37043,0,183,8118,370430
476,2022-06-15,Dining Table,Furniture,East,7,31561,1,356,2500,220927
477,2023-12-20,Study Table,Furniture,North,16,3396,9,373,6307,54336
478,2022-02-14,Bookshelf,Furniture,East,4,8245,20,407,1913,32980
479,2024-08-08,Study Table,Furniture,North,19,9086,4,493,1189,172634
480,2023-04-18,Wardrobe,Furniture,East,2,41150,9,213,6522,82300
481,2023-02-20,Study Table,Furniture,East,5,14658,1,132,8168,73290
482,2025-05-30,Bookshelf,Furniture,South,2,3406,19,411,2065,6812
483,2022-12-10,Coffee Table,Furniture,West,19,34433,7,176,5000,654227
484,2025-10-07,Office Chair,Furniture,South,10,20998,13,94,5875,209980
485,2023-04-10,Coffee Table,Furniture,East,1,24916,8,147,5984,24916
486,2025-03-01,Office Chair,Furniture,West,11,25110,2,247,8043,276210
487,2025-03-20,Study Table,Furniture,West,20,3256,20,321,7253,65120
488,2024-02-23,Bookshelf,Furniture,North,20,46538,2,64,8939,930760
489,2024-12-16,Study Table,Furniture,North,7,33894,1,392,4876,237258
490,2023-07-17,Study Table,Furniture,South,2,34853,6,211,4865,69706
491,2023-08-04,Dining Table,Furniture,South,10,10901,9,100,4838,109010
492,2022-01-05,Dining Table,Furniture,West,15,45702,11,448,7474,685530
493,2024-10-22,Study Table,Furniture,East,1,34342,12,476,5062,34342
494,2025-07-15,Dining Table,Furniture,South,20,46719,19,84,8866,934380
495,2024-11-09,Study Table,Furniture,North,7,8972,7,356,3906,62804
496,2022-05-30,Office Chair,Furniture,North,7,38911,7,429,5441,272377
497,2024-09-09,Dining Table,Furniture,North,4,7932,13,216,7986,31728
498,2022-04-03,Bed,Furniture,South,16,6529,10,372,7806,104464
499,2024-01-14,Wardrobe,Furniture,East,8,22802,4,285,3307,182416
500,2025-09-21,Bed,Furniture,East,16,18249,12,461,5009,291984
501,2024-12-05,Wardrobe,Furniture,West,18,15416,10,237,1843,277488
502,2024-07-01,Sofa,Furniture,East,7,47073,17,134,9539,329511
503,2023-07-29,Office Chair,Furniture,East,7,45989,9,412,8020,321923
504,2023-09-29,Study Table,Furniture,West,19,17623,9,208,9838,334837
505,2025-07-03,Dining Table,Furniture,East,20,21752,1,93,9413,435040
506,2024-03-15,Bed,Furniture,South,11,25329,4,307,5004,278619
507,2022-04-20,Wardrobe,Furniture,North,14,7468,14,423,7809,104552
508,2025-12-06,Coffee Table,Furniture,West,13,45833,12,350,6795,595829
509,2023-08-11,Sofa,Furniture,East,9,42391,3,77,1152,381519
510,2024-06-30,Office Chair,Furniture,North,1,9696,14,224,6533,9696
511,2023-02-20,Bookshelf,Furniture,West,18,14301,3,303,4950,257418
512,2022-11-20,Coffee Table,Furniture,North,9,12877,8,330,9215,115893
513,2022-04-05,Wardrobe,Furniture,East,14,43575,10,379,8075,610050
514,2024-06-26,Bookshelf,Furniture,South,1,29381,12,459,6345,29381
515,2025-08-31,Coffee Table,Furniture,South,17,49123,10,454,4928,835091
516,2023-10-21,Sofa,Furniture,South,15,10734,1,351,1761,161010
517,2022-10-23,Coffee Table,Furniture,West,14,47339,14,471,8693,662746
518,2025-04-08,Wardrobe,Furniture,West,9,21757,17,386,9841,195813
519,2024-11-14,Wardrobe,Furniture,East,11,12491,14,130,1840,137401
520,2024-11-19,Office Chair,Furniture,East,15,33373,8,262,9847,500595
521,2025-11-08,Wardrobe,Furniture,West,19,10489,17,332,1807,199291
522,2023-03-31,Dining Table,Furniture,South,17,35602,18,275,9135,605234
523,2024-01-16,Study Table,Furniture,West,19,19460,9,156,7413,369740
524,2025-05-30,Wardrobe,Furniture,North,10,21615,6,113,8737,216150
525,2025-01-03,Coffee Table,Furniture,West,10,37290,10,359,4804,372900
526,2023-05-01,Coffee Table,Furniture,South,20,47196,16,106,3618,943920
527,2022-08-03,Coffee Table,Furniture,North,16,19225,1,103,3353,307600
528,2025-08-03,Coffee Table,Furniture,North,15,30161,1,367,3562,452415
529,2022-05-08,Bed,Furniture,South,3,4410,15,497,9311,13230
530,2025-09-22,Sofa,Furniture,West,9,26529,2,419,5106,238761
531,2022-01-05,Office Chair,Furniture,West,14,18094,20,481,6411,253316
532,2023-04-23,Coffee Table,Furniture,West,9,15789,12,156,9244,142101
533,2023-02-06,Coffee Table,Furniture,South,2,24667,1,245,5274,49334
534,2024-07-31,Study Table,Furniture,West,16,37797,15,475,7677,604752
535,2024-12-14,Coffee Table,Furniture,East,5,28109,17,122,5076,140545
536,2022-01-20,Wardrobe,Furniture,West,7,7252,3,277,7768,50764
537,2025-11-27,Sofa,Furniture,South,10,5828,6,409,8299,58280
538,2025-04-29,Office Chair,Furniture,West,15,43435,20,441,4958,651525
539,2023-12-31,Wardrobe,Furniture,West,17,17961,20,479,6925,305337
540,2022-12-28,Bookshelf,Furniture,North,19,48900,16,401,7656,929100
541,2024-12-21,Sofa,Furniture,East,4,3281,11,89,1197,13124
542,2023-05-12,Sofa,Furniture,East,1,28057,20,395,7063,28057
543,2022-03-19,Wardrobe,Furniture,South,14,47777,3,211,7102,668878
544,2025-05-18,Wardrobe,Furniture,North,13,40647,13,292,7318,528411
545,2025-01-25,Office Chair,Furniture,South,9,3339,20,254,8902,30051
546,2023-11-25,Bookshelf,Furniture,East,2,16576,11,417,8686,33152
547,2024-05-18,Coffee Table,Furniture,South,5,18027,13,440,3207,90135
548,2023-05-19,Study Table,Furniture,East,6,44910,10,212,2624,269460
549,2022-05-29,Dining Table,Furniture,East,12,44964,8,351,3709,539568
550,2022-04-22,Office Chair,Furniture,North,3,47340,14,76,3274,142020
551,2024-06-29,Wardrobe,Furniture,North,12,23047,14,162,3987,276564
552,2023-05-03,Coffee Table,Furniture,West,19,30857,4,62,5684,586283
553,2025-05-01,Dining Table,Furniture,North,19,17295,17,312,5878,328605
554,2025-11-19,Wardrobe,Furniture,North,5,25557,20,307,1116,127785
555,2023-07-13,Study Table,Furniture,North,20,28964,13,421,4816,579280
556,2022-05-09,Bed,Furniture,North,8,9865,0,66,8883,78920
557,2025-06-24,Bed,Furniture,East,3,13727,14,66,7853,41181
558,2023-06-19,Bookshelf,Furniture,East,18,14408,0,277,5785,259344
559,2024-02-29,Bookshelf,Furniture,West,2,9265,13,73,7873,18530
560,2022-11-21,Wardrobe,Furniture,West,15,7578,0,463,4893,113670
561,2023-08-30,Office Chair,Furniture,North,5,49875,0,387,3260,249375
562,2022-01-10,Sofa,Furniture,South,10,47636,16,196,1420,476360
563,2025-09-27,Study Table,Furniture,South,20,37859,2,233,7999,757180
564,2023-11-18,Bookshelf,Furniture,East,10,45158,14,488,6650,451580
565,2022-10-02,Bookshelf,Furniture,West,19,43798,13,260,1019,832162
566,2023-04-08,Wardrobe,Furniture,West,8,16238,14,151,4529,129904
567,2024-09-08,Study Table,Furniture,North,5,2113,14,336,9109,10565
568,2022-09-15,Office Chair,Furniture,East,11,31296,15,471,3638,344256
569,2025-09-13,Coffee Table,Furniture,West,2,45752,8,327,2341,91504
570,2025-05-19,Office Chair,Furniture,South,10,16522,3,370,3671,165220
571,2022-06-22,Office Chair,Furniture,East,6,15058,8,232,6437,90348
572,2025-03-28,Coffee Table,Furniture,North,14,10904,19,141,4328,152656
573,2022-08-29,Sofa,Furniture,South,13,14581,8,441,1274,189553
574,2025-09-18,Wardrobe,Furniture,South,7,35731,12,200,5677,250117
575,2022-06-27,Study Table,Furniture,West,12,48975,18,258,7322,587700
576,2024-09-05,Wardrobe,Furniture,South,1,38351,16,172,8215,38351
577,2022-10-25,Dining Table,Furniture,North,7,4028,20,290,2228,28196
578,2025-06-03,Bed,Furniture,North,16,11493,11,158,4407,183888
579,2025-12-09,Coffee Table,Furniture,East,16,18617,5,68,3563,297872
580,2024-07-30,Bookshelf,Furniture,West,9,25670,4,438,8890,231030
581,2024-05-07,Study Table,Furniture,East,17,13899,16,84,3532,236283
582,2025-10-11,Coffee Table,Furniture,South,12,47406,8,381,8882,568872
583,2025-12-14,Coffee Table,Furniture,South,9,32122,1,59,7401,289098
584,2022-12-21,Bookshelf,Furniture,West,16,14439,11,195,5733,231024
585,2023-01-20,Office Chair,Furniture,South,20,3107,2,324,5818,62140
586,2025-05-21,Sofa,Furniture,South,12,10745,9,225,4196,128940
587,2024-01-12,Coffee Table,Furniture,South,7,29065,13,448,8324,203455
588,2023-05-03,Dining Table,Furniture,West,10,3284,10,438,9727,32840
589,2025-08-08,Bookshelf,Furniture,West,5,4488,13,181,2438,22440
590,2022-06-25,Sofa,Furniture,East,19,21243,12,184,6687,403617
591,2025-01-08,Study Table,Furniture,North,3,39491,19,374,6864,118473
592,2025-12-24,Dining Table,Furniture,West,17,8702,1,403,2530,147934
593,2025-02-23,Bookshelf,Furniture,North,20,49165,9,454,9721,983300
594,2023-03-25,Office Chair,Furniture,South,17,21555,0,434,7009,366435
595,2023-03-23,Wardrobe,Furniture,East,10,13215,13,229,6713,132150
596,2024-03-05,Coffee Table,Furniture,North,17,41105,5,474,4759,698785
597,2025-10-02,Bookshelf,Furniture,East,18,12181,7,340,1714,219258
598,2023-02-11,Dining Table,Furniture,East,20,47491,10,445,3790,949820
599,2023-09-08,Study Table,Furniture,North,1,31172,14,309,1029,31172
600,2022-12-07,Wardrobe,Furniture,West,3,32072,2,152,8680,96216
601,2024-11-05,Office Chair,Furniture,North,3,27614,13,167,9292,82842
602,2023-10-12,Coffee Table,Furniture,North,12,35534,14,313,1175,426408
603,2025-08-31,Bed,Furniture,East,5,33356,17,385,4911,166780
604,2023-01-23,Sofa,Furniture,South,5,13170,10,349,3501,65850
605,2023-03-05,Coffee Table,Furniture,East,10,47152,14,155,4491,471520
606,2025-04-24,Office Chair,Furniture,West,15,5547,15,271,9612,83205
607,2022-05-27,Study Table,Furniture,East,13,42465,12,492,6356,552045
608,2022-11-11,Bookshelf,Furniture,South,16,18242,13,434,1633,291872
609,2025-04-18,Dining Table,Furniture,South,1,24697,6,370,5130,24697
610,2024-10-18,Office Chair,Furniture,West,12,21881,16,146,3717,262572
611,2024-05-29,Sofa,Furniture,West,20,3971,0,78,9357,79420
612,2023-02-17,Bed,Furniture,North,5,5969,7,146,1397,29845
613,2022-05-31,Bookshelf,Furniture,East,10,46234,1,441,7267,462340
614,2025-09-24,Wardrobe,Furniture,North,5,11878,7,52,8204,59390
615,2022-09-12,Bed,Furniture,South,14,28413,16,217,9780,397782
616,2023-01-05,Study Table,Furniture,North,9,16908,17,53,2609,152172
617,2024-05-13,Coffee Table,Furniture,North,3,19242,15,266,3887,57726
618,2022-01-26,Bed,Furniture,South,20,34578,19,292,2147,691560
619,2024-07-28,Office Chair,Furniture,South,18,41583,13,53,4692,748494
620,2024-10-07,Wardrobe,Furniture,West,11,32443,14,452,1202,356873
621,2025-08-31,Wardrobe,Furniture,North,5,49774,12,73,3157,248870
622,2022-04-14,Wardrobe,Furniture,South,3,9818,19,143,3905,29454
623,2025-01-16,Sofa,Furniture,North,4,15473,20,300,2379,61892
624,2022-04-28,Wardrobe,Furniture,South,9,38043,12,61,3495,342387
625,2023-10-31,Office Chair,Furniture,North,7,49912,13,339,1622,349384
626,2024-12-05,Wardrobe,Furniture,East,2,35809,8,190,1603,71618
627,2022-03-25,Sofa,Furniture,North,6,33235,10,449,3354,199410
628,2024-08-13,Coffee Table,Furniture,East,17,16188,12,104,2635,275196
629,2022-11-05,Bookshelf,Furniture,West,8,44954,11,261,2811,359632
630,2024-02-21,Sofa,Furniture,South,1,29016,16,233,2935,29016
631,2025-06-23,Sofa,Furniture,West,10,29324,4,186,6143,293240
632,2025-03-30,Dining Table,Furniture,East,14,22358,20,272,5128,313012
633,2023-07-21,Bed,Furniture,West,5,47207,1,182,4432,236035
634,2022-04-12,Sofa,Furniture,West,11,23293,11,81,1111,256223
635,2024-04-03,Dining Table,Furniture,West,2,16334,13,324,3169,32668
636,2025-12-11,Bookshelf,Furniture,East,6,18810,11,137,3728,112860
637,2025-01-28,Office Chair,Furniture,East,3,15802,11,420,3635,47406
638,2024-08-04,Coffee Table,Furniture,South,15,24716,2,427,3294,370740
639,2023-01-10,Study Table,Furniture,South,15,19483,6,152,6956,292245
640,2025-04-19,Bed,Furniture,East,12,26516,9,440,3065,318192
641,2024-06-04,Sofa,Furniture,West,11,4413,1,441,4007,48543
642,2022-10-25,Office Chair,Furniture,South,9,19021,7,147,8098,171189
643,2022-01-17,Coffee Table,Furniture,North,14,28719,1,226,7627,402066
644,2025-06-06,Coffee Table,Furniture,West,14,13889,4,156,9420,194446
645,2022-02-15,Bookshelf,Furniture,South,10,18504,9,410,5730,185040
646,2023-12-08,Sofa,Furniture,West,6,18375,19,329,6017,110250
647,2023-12-10,Wardrobe,Furniture,South,9,32651,12,230,9737,293859
648,2022-05-02,Office Chair,Furniture,West,18,48790,17,359,1287,878220
649,2025-07-04,Bookshelf,Furniture,North,8,10870,3,222,4953,86960
650,2024-07-09,Study Table,Furniture,South,9,17688,16,489,5272,159192
651,2024-05-29,Study Table,Furniture,West,2,17363,15,210,6713,34726
652,2023-01-18,Office Chair,Furniture,North,10,12834,4,331,9086,128340
653,2025-10-22,Coffee Table,Furniture,North,15,22442,3,203,4063,336630
654,2024-04-17,Bed,Furniture,East,11,7869,11,212,1193,86559
655,2024-06-08,Office Chair,Furniture,North,2,33113,1,326,5926,66226
656,2023-05-03,Sofa,Furniture,South,7,30446,1,262,9747,213122
657,2024-12-04,Dining Table,Furniture,South,5,21726,18,248,4434,108630
658,2024-11-11,Wardrobe,Furniture,North,16,36225,19,371,3902,579600
659,2022-02-13,Wardrobe,Furniture,North,1,43394,1,97,6424,43394
660,2023-09-10,Bookshelf,Furniture,East,2,48016,5,96,5426,96032
661,2025-10-12,Coffee Table,Furniture,West,6,26092,10,250,5689,156552
662,2025-10-13,Office Chair,Furniture,North,12,11851,0,208,5302,142212
663,2024-03-01,Study Table,Furniture,North,3,9728,17,370,5135,29184
664,2025-04-20,Study Table,Furniture,South,13,34170,11,431,9463,444210
665,2025-04-17,Bed,Furniture,West,16,10476,1,222,1160,167616
666,2023-08-08,Bookshelf,Furniture,South,5,22758,13,194,3253,113790
667,2022-01-25,Bed,Furniture,South,15,35918,1,300,5119,538770
668,2025-03-03,Office Chair,Furniture,North,10,29178,12,464,6741,291780
669,2025-07-19,Bookshelf,Furniture,South,15,9826,19,370,5510,147390
670,2024-08-10,Coffee Table,Furniture,East,16,5383,5,122,5823,86128
671,2025-09-05,Bookshelf,Furniture,West,3,25724,15,453,1786,77172
